name,ip,status,latency,datetime
Gateway,192.168.200.1,1,1.7,2023-11-04 16:15:41
LocalHost,127.0.0.1,1,0.03,2023-11-04 16:15:46
Gateway,192.168.200.1,1,1.57,2023-11-04 16:15:46
LocalHost,127.0.0.1,1,0.01,2023-11-04 16:15:51
Gateway,192.168.200.1,1,2.52,2023-11-04 16:15:51
LocalHost,127.0.0.1,1,0.02,2023-11-04 16:15:56
Gateway,192.168.200.1,1,8.96,2023-11-04 16:15:56
LocalHost,127.0.0.1,1,0.03,2023-11-04 16:16:02
Gateway,192.168.200.1,1,1.48,2023-11-04 16:16:02
LocalHost,127.0.0.1,1,0.02,2023-11-04 16:16:07
Gateway,192.168.200.1,1,42.32,2023-11-04 16:16:07
LocalHost,127.0.0.1,1,0.05,2023-11-04 16:16:14
Gateway,192.168.200.1,1,19.23,2023-11-04 16:16:14
LocalHost,127.0.0.1,1,0.02,2023-11-04 16:16:19
Gateway,192.168.200.1,1,1.42,2023-11-04 16:16:19
LocalHost,127.0.0.1,1,0.01,2023-11-04 16:16:24
Gateway,192.168.200.1,1,4.99,2023-11-04 16:16:24
LocalHost,127.0.0.1,1,0.01,2023-11-04 16:16:29
Gateway,192.168.200.1,1,3.92,2023-11-04 16:16:29
LocalHost,127.0.0.1,1,0.01,2023-11-04 16:16:34
Gateway,192.168.200.1,1,2.03,2023-11-04 16:16:34
LocalHost,127.0.0.1,1,0.13,2023-11-04 16:16:39
Gateway,192.168.200.1,1,8.22,2023-11-04 16:16:39
LocalHost,127.0.0.1,1,0.03,2023-11-04 16:16:44
Gateway,192.168.200.1,1,33.37,2023-11-04 16:16:44
LocalHost,127.0.0.1,1,0.04,2023-11-04 16:16:49
Gateway,192.168.200.1,1,3.12,2023-11-04 16:16:49
LocalHost,127.0.0.1,1,0.01,2023-11-04 16:16:54
Gateway,192.168.200.1,1,47.2,2023-11-04 16:16:54
LocalHost,127.0.0.1,1,0.02,2023-11-04 16:16:59
Gateway,192.168.200.1,1,2.95,2023-11-04 16:16:59
LocalHost,127.0.0.1,1,0.01,2023-11-04 16:17:04
Gateway,192.168.200.1,1,3.26,2023-11-04 16:17:04
LocalHost,127.0.0.1,1,0.01,2023-11-04 16:17:09
Gateway,192.168.200.1,1,4.95,2023-11-04 16:17:09
LocalHost,127.0.0.1,1,0.02,2023-11-04 16:17:14
Gateway,192.168.200.1,1,1.55,2023-11-04 16:17:14
LocalHost,127.0.0.1,1,0.02,2023-11-04 16:17:19
Gateway,192.168.200.1,1,9.63,2023-11-04 16:17:19
LocalHost,127.0.0.1,1,0.03,2023-11-04 16:17:24
Gateway,192.168.200.1,1,3.91,2023-11-04 16:17:24
LocalHost,127.0.0.1,1,0.01,2023-11-04 16:17:29
Gateway,192.168.200.1,1,3.61,2023-11-04 16:17:29
LocalHost,127.0.0.1,1,0.1,2023-11-04 16:48:06
Gateway,192.168.200.1,1,28.07,2023-11-04 16:48:06
LocalHost,127.0.0.1,1,0.07,2023-11-04 16:48:11
Gateway,192.168.200.1,1,1.59,2023-11-04 16:48:11
LocalHost,127.0.0.1,1,0.01,2023-11-04 16:48:16
Gateway,192.168.200.1,1,9.64,2023-11-04 16:48:16
LocalHost,127.0.0.1,1,0.02,2023-11-04 16:48:21
Gateway,192.168.200.1,1,1.57,2023-11-04 16:48:21
LocalHost,127.0.0.1,1,0.01,2023-11-04 16:48:26
Gateway,192.168.200.1,1,1.61,2023-11-04 16:48:26
LocalHost,127.0.0.1,1,0.01,2023-11-04 16:48:31
Gateway,192.168.200.1,1,1.45,2023-11-04 16:48:31
LocalHost,127.0.0.1,1,0.1,2023-11-04 16:49:16
Gateway,192.168.200.1,1,25.58,2023-11-04 16:49:16
LocalHost,127.0.0.1,1,0.01,2023-11-04 16:49:21
Gateway,192.168.200.1,1,3.31,2023-11-04 16:49:21
LocalHost,127.0.0.1,1,0.07,2023-11-04 16:49:26
Gateway,192.168.200.1,1,2.11,2023-11-04 16:49:26
LocalHost,127.0.0.1,1,0.03,2023-11-04 16:49:31
Gateway,192.168.200.1,1,3.77,2023-11-04 16:49:31
LocalHost,127.0.0.1,1,0.01,2023-11-04 16:49:36
Gateway,192.168.200.1,1,2.2,2023-11-04 16:49:36
LocalHost,127.0.0.1,1,0.02,2023-11-04 16:49:41
Gateway,192.168.200.1,1,3.74,2023-11-04 16:49:41
LocalHost,127.0.0.1,1,0.03,2023-11-04 16:49:46
Gateway,192.168.200.1,1,1.68,2023-11-04 16:49:46
LocalHost,127.0.0.1,1,0.02,2023-11-04 16:49:51
Gateway,192.168.200.1,1,2.02,2023-11-04 16:49:51
LocalHost,127.0.0.1,1,0.02,2023-11-04 16:49:56
Gateway,192.168.200.1,1,4.25,2023-11-04 16:49:56
LocalHost,127.0.0.1,1,0.04,2023-11-04 16:50:01
Gateway,192.168.200.1,1,5.53,2023-11-04 16:50:01
LocalHost,127.0.0.1,1,0.04,2023-11-04 16:50:06
Gateway,192.168.200.1,1,4.46,2023-11-04 16:50:06
LocalHost,127.0.0.1,1,0.15,2023-11-04 16:50:23
Gateway,192.168.200.1,1,1.86,2023-11-04 16:50:23
LocalHost,127.0.0.1,1,0.04,2023-11-04 16:50:28
Gateway,192.168.200.1,1,1.68,2023-11-04 16:50:28
LocalHost,127.0.0.1,1,0.03,2023-11-04 16:50:33
Gateway,192.168.200.1,1,1.54,2023-11-04 16:50:33
LocalHost,127.0.0.1,1,0.01,2023-11-04 16:50:38
Gateway,192.168.200.1,1,1.81,2023-11-04 16:50:38
LocalHost,127.0.0.1,1,0.01,2023-11-04 16:50:43
Gateway,192.168.200.1,1,1.92,2023-11-04 16:50:43
LocalHost,127.0.0.1,1,0.01,2023-11-04 16:50:48
Gateway,192.168.200.1,1,1.55,2023-11-04 16:50:48
LocalHost,127.0.0.1,1,0.05,2023-11-04 16:50:53
Gateway,192.168.200.1,1,1.23,2023-11-04 16:50:53
LocalHost,127.0.0.1,1,0.04,2023-11-04 16:50:58
Gateway,192.168.200.1,1,50.5,2023-11-04 16:50:58
LocalHost,127.0.0.1,1,0.04,2023-11-04 16:51:04
Gateway,192.168.200.1,1,1.2,2023-11-04 16:51:04
